Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2248,Mile Svilar,rs SRB,GK,Roma,it Serie A,25-156,1999,22.0,882,711,877,4,1,1,882,0,0,,0,,557,2768,1696,0,0,0,0,1,511,0,Matches
2249,Michael Svoboda,at AUT,DF,Venezia,it Serie A,26-107,1998,14.6,984,147,476,454,59,15,984,3,2,66.7,1,33.3,509,3215,1985,13,15,2,12,11,563,5,Matches
2250,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20-364,2004,8.7,336,1,31,134,175,43,336,25,4,16.0,17,68.0,213,1183,574,17,13,15,29,11,249,68,Matches
2251,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22-036,2002,7.2,524,101,357,149,20,9,524,5,2,40.0,3,60.0,281,883,320,0,0,0,3,3,323,2,Matches
2252,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,31-029,1994,10.1,548,40,153,278,124,13,548,11,7,63.6,4,36.4,265,1567,876,26,17,1,12,7,304,34,Matches
2253,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30-316,1994,9.3,200,8,17,97,87,20,198,8,3,37.5,4,50.0,87,433,240,9,3,5,25,7,140,28,Matches
2254,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34-287,1990,1.0,42,37,42,0,0,0,42,0,0,,0,,33,169,57,0,0,0,0,0,28,0,Matches
2255,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,29-128,1995,10.9,307,16,79,118,116,33,307,12,4,33.3,6,50.0,173,986,399,16,8,7,24,17,188,46,Matches
2256,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-097,2000,15.2,944,12,108,468,381,61,944,23,13,56.5,9,39.1,501,2646,1522,48,27,13,21,8,654,76,Matches
2257,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-056,1995,8.7,314,15,29,147,142,52,314,20,11,55.0,8,40.0,158,896,412,15,8,5,35,16,235,40,Matches
2258,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27-234,1997,11.4,437,1,31,179,241,52,437,66,22,33.3,37,56.1,291,2426,1148,50,25,24,46,19,316,71,Matches
2259,Haris Tabakovic,ba BIH,"FW,MF",Hoffenheim,de Bundesliga,30-224,1994,3.8,127,9,14,56,57,25,127,3,1,33.3,2,66.7,65,210,57,1,5,1,7,8,100,17,Matches
2260,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32-152,1992,10.4,851,35,248,429,177,23,851,5,1,20.0,2,40.0,418,1735,918,16,10,1,8,1,541,27,Matches
2261,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28-354,1996,18.0,1494,127,491,930,78,25,1494,1,1,100.0,0,0.0,899,4836,2763,11,12,0,9,5,1110,6,Matches
2262,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30-361,1994,5.5,290,14,60,144,86,13,290,10,1,10.0,6,60.0,170,944,413,10,5,0,9,2,208,19,Matches
2263,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29-186,1995,12.1,697,77,254,391,59,6,697,18,7,38.9,9,50.0,324,1483,728,10,8,1,10,10,383,11,Matches
2264,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25-363,1999,18.9,1518,100,478,870,180,17,1518,14,8,57.1,6,42.9,924,4833,2792,36,27,1,8,4,1079,11,Matches
2265,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32-283,1992,2.6,243,10,58,146,43,1,243,0,0,,0,,146,563,293,3,3,0,6,2,177,7,Matches
2266,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32-196,1992,4.8,188,7,18,74,100,27,187,8,4,50.0,2,25.0,114,617,263,8,6,4,8,2,140,27,Matches
2267,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,29-134,1995,0.1,8,0,1,4,3,0,8,0,0,,0,,2,5,1,0,0,0,0,0,5,0,Matches
2268,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22-255,2002,11.0,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34,Matches
2269,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-072,1992,21.9,1130,242,629,435,75,38,1130,7,5,71.4,2,28.6,453,2089,1128,4,7,0,8,7,607,3,Matches
2270,César Tárrega,es ESP,DF,Valencia,es La Liga,22-339,2002,17.6,981,124,503,450,35,22,981,7,5,71.4,1,14.3,505,2924,1824,17,9,0,7,1,614,0,Matches
2271,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-004,2000,13.6,881,45,220,371,311,27,881,75,33,44.0,29,38.7,477,3455,2021,65,44,16,30,21,541,70,Matches
2272,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-314,1999,12.8,672,10,71,255,360,32,672,35,14,40.0,20,57.1,381,2338,1081,28,26,4,22,33,427,83,Matches
2273,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,31-134,1993,3.0,219,21,93,91,36,1,219,2,2,100.0,0,0.0,91,386,155,3,3,0,1,1,133,6,Matches
2274,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26-221,1998,4.5,287,18,81,157,56,4,287,5,2,40.0,2,40.0,150,879,519,8,6,1,3,5,195,12,Matches
2275,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,21-144,2003,4.8,244,7,21,88,135,23,244,9,5,55.6,4,44.4,134,830,411,17,8,6,20,6,180,49,Matches
2276,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,23-138,2001,19.2,816,49,231,331,265,24,816,29,13,44.8,13,44.8,402,2539,1309,53,27,11,25,9,453,98,Matches
2277,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22-068,2002,14.7,854,55,259,407,200,8,854,6,2,33.3,4,66.7,376,1888,1002,22,20,0,14,2,467,57,Matches
2278,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-003,2000,15.2,1236,87,369,775,103,13,1236,7,5,71.4,2,28.6,765,3902,2177,14,7,1,12,5,936,6,Matches
2279,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28-194,1996,11.8,623,26,127,267,241,12,623,11,2,18.2,8,72.7,284,1651,780,22,14,2,15,6,334,60,Matches
2280,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20-293,2004,0.5,34,1,3,14,18,2,34,4,2,50.0,2,50.0,17,93,36,0,0,0,1,3,23,6,Matches
2281,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19-278,2005,2.8,157,0,15,55,89,14,157,12,6,50.0,6,50.0,109,745,198,6,7,3,4,6,135,34,Matches
2282,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25-209,1999,6.8,246,4,20,97,132,24,246,26,7,26.9,14,53.8,155,843,398,16,8,6,19,9,198,69,Matches
2283,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28-344,1996,17.3,862,57,305,357,205,24,862,16,8,50.0,5,31.3,357,2033,979,24,20,3,17,10,383,55,Matches
2284,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24-243,2000,14.5,399,28,43,175,186,51,398,24,9,37.5,13,54.2,203,1138,526,27,13,11,30,6,261,74,Matches
2285,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32-275,1992,5.5,212,155,212,0,0,0,212,0,0,,0,,140,679,512,0,0,0,0,0,134,0,Matches
2286,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21-357,2003,5.6,274,8,80,153,42,3,274,2,0,0.0,2,100.0,150,608,334,5,3,0,0,4,181,8,Matches
2287,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34-328,1990,3.0,96,80,96,0,0,0,96,0,0,,0,,67,285,144,0,0,0,0,0,58,0,Matches
2288,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,24-104,2000,1.5,106,8,25,54,27,2,106,6,1,16.7,5,83.3,64,194,69,1,0,0,6,2,75,3,Matches
2289,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27-332,1997,6.5,250,3,13,107,131,35,250,4,2,50.0,2,50.0,129,578,276,11,4,4,11,6,205,35,Matches
2290,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-128,2001,3.4,233,13,51,132,53,3,233,5,3,60.0,1,20.0,128,630,269,3,3,0,3,2,159,10,Matches
2291,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-113,1995,14.0,879,48,271,382,232,26,879,16,7,43.8,4,25.0,459,2287,1114,33,17,7,16,10,511,39,Matches
2292,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-122,1993,6.0,512,10,89,259,165,11,511,9,2,22.2,7,77.8,250,944,420,5,4,0,6,10,359,29,Matches
2293,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,25-122,1999,4.2,276,8,59,135,87,13,276,9,4,44.4,4,44.4,127,594,338,6,9,2,6,3,153,34,Matches
2294,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,32-004,1993,15.9,781,6,81,330,380,57,779,67,26,38.8,37,55.2,493,3712,1736,68,42,25,47,27,584,107,Matches
2295,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24-250,2000,17.6,1254,125,532,603,131,19,1254,5,3,60.0,2,40.0,732,3440,1753,28,22,1,13,6,811,16,Matches
2296,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,38-006,1987,0.2,21,0,4,14,3,1,21,0,0,,0,,8,18,10,0,0,0,0,0,13,0,Matches
2297,Thiago,br BRA,FW,Brentford,eng Premier League,23-218,2001,1.5,56,6,11,23,23,2,56,3,2,66.7,1,33.3,34,119,42,3,2,1,5,1,35,4,Matches
2298,Malick Thiaw,de GER,DF,Milan,it Serie A,23-175,2001,12.7,927,98,438,455,36,9,927,3,2,66.7,1,33.3,571,2686,1336,6,8,0,3,0,673,0,Matches
2299,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,32-167,1992,0.0,1,0,0,1,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,0,0,Matches
2300,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23-234,2001,2.0,130,6,58,51,21,4,130,0,0,,0,,61,159,79,1,0,1,1,0,66,5,Matches
2301,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,25-161,1999,9.3,431,11,51,176,214,16,431,19,7,36.8,11,57.9,244,1462,726,32,21,5,17,16,295,68,Matches
2302,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-051,1993,17.2,1159,34,188,591,386,55,1159,36,14,38.9,20,55.6,595,2367,985,14,16,4,39,25,746,73,Matches
2303,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-270,1996,15.4,534,21,108,258,173,46,534,14,5,35.7,9,64.3,200,1080,512,17,12,5,31,24,335,45,Matches
2304,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23-310,2001,13.8,909,47,201,533,184,28,909,40,23,57.5,15,37.5,595,3793,2069,44,33,9,18,11,703,31,Matches
2305,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-177,1997,17.6,569,17,47,228,302,113,569,36,14,38.9,19,52.8,300,2023,959,37,21,23,38,16,415,119,Matches
2306,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-268,1997,21.7,1458,58,310,816,349,23,1457,40,20,50.0,13,32.5,785,3260,1518,26,15,7,23,19,1012,25,Matches
2307,Kieran Tierney,sct SCO,"FW,DF",Arsenal,eng Premier League,27-239,1997,0.2,7,0,0,3,4,1,7,0,0,,0,,2,22,18,1,0,1,0,0,4,0,Matches
2308,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-205,1997,11.9,414,16,42,191,185,50,413,22,10,45.5,11,50.0,205,748,213,5,7,2,25,13,307,74,Matches
2309,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-227,2001,18.5,1097,39,208,565,329,40,1097,38,17,44.7,17,44.7,580,2563,1323,32,16,5,18,15,676,57,Matches
2310,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-031,1999,9.6,571,103,339,222,15,6,571,10,6,60.0,4,40.0,327,1484,785,3,3,0,4,6,375,1,Matches
2311,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-164,1995,0.5,44,3,13,10,21,2,44,0,0,,0,,10,21,11,0,0,0,0,0,18,4,Matches
2312,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,20-172,2004,3.2,140,7,39,74,27,0,140,5,3,60.0,2,40.0,75,248,112,1,1,0,2,6,86,4,Matches
2313,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-180,1994,13.9,952,39,156,493,314,58,952,7,4,57.1,3,42.9,478,2142,851,10,18,1,23,8,675,68,Matches
2314,John Tolkin,us USA,DF,Holstein Kiel,de Bundesliga,22-183,2002,0.1,6,1,4,1,1,0,6,0,0,,0,,1,6,0,0,0,0,0,0,1,0,Matches
2315,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-112,1990,1.4,91,4,34,46,13,1,91,0,0,,0,,35,163,100,1,2,0,0,0,60,2,Matches
2316,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-228,2002,13.5,486,6,56,217,222,55,486,54,19,35.2,29,53.7,305,1663,690,25,14,12,38,18,352,80,Matches
2317,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-086,1998,0.1,7,1,4,1,2,1,7,0,0,,0,,1,7,5,0,0,0,0,0,2,0,Matches
2318,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-042,1997,9.2,675,58,320,337,19,4,675,0,0,,0,,403,1889,1113,6,5,0,2,2,486,1,Matches
2319,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-267,2000,15.2,935,33,213,534,206,24,935,19,9,47.4,7,36.8,532,2774,1146,19,23,3,17,18,653,31,Matches
2320,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21-302,2003,2.9,195,4,20,90,86,7,195,6,2,33.3,3,50.0,103,426,170,5,7,0,4,5,152,15,Matches
2321,David Torres,es ESP,DF,Valladolid,es La Liga,21-331,2003,10.1,509,93,316,183,11,4,509,1,0,0.0,1,100.0,261,1521,930,7,1,0,1,2,317,2,Matches
2322,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24-336,2000,6.9,261,2,18,84,160,41,261,13,8,61.5,4,30.8,143,741,336,15,7,8,13,5,206,53,Matches
2323,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-014,1997,17.2,1165,176,542,555,74,13,1165,14,13,92.9,1,7.1,734,4934,3293,31,19,0,3,3,836,4,Matches
2324,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-195,1994,18.2,991,59,283,596,125,24,991,6,4,66.7,2,33.3,397,1545,502,5,8,0,26,17,559,22,Matches
2325,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30-333,1994,14.8,759,59,233,414,118,15,756,16,9,56.3,5,31.3,383,1726,762,6,10,0,19,19,455,17,Matches
2326,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-238,1992,3.3,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2,Matches
2327,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19-347,2005,0.1,8,0,4,4,0,0,8,0,0,,0,,4,23,1,0,0,0,0,0,2,0,Matches
2328,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21-308,2003,8.1,585,57,260,282,45,10,585,10,5,50.0,4,40.0,378,1752,831,6,5,1,7,0,424,3,Matches
2329,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27-276,1997,2.8,115,8,29,63,26,8,115,5,3,60.0,2,40.0,47,208,83,1,0,0,2,1,48,4,Matches
2330,Conor Townsend,eng ENG,"DF,MF",Ipswich Town,eng Premier League,31-332,1993,0.5,37,5,17,12,8,1,37,0,0,,0,,14,72,46,0,0,0,2,0,20,2,Matches
2331,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-005,1996,11.6,494,1,48,169,291,64,494,59,30,50.8,21,35.6,341,2784,1554,60,26,25,22,11,386,99,Matches
2332,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-003,1992,3.5,227,12,69,127,34,2,227,3,2,66.7,1,33.3,81,347,176,4,0,2,2,1,112,7,Matches
2333,Omar Traoré,de GER,"DF,FW",Heidenheim,de Bundesliga,26-361,1998,15.2,872,36,260,402,224,6,872,34,15,44.1,16,47.1,443,2993,1823,54,27,2,23,13,476,60,Matches
2334,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-206,1990,14.5,596,515,594,2,0,0,596,0,0,,0,,405,1750,1011,0,0,0,1,0,333,0,Matches
2335,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-257,1999,5.0,162,144,159,3,0,0,162,0,0,,0,,85,426,188,0,0,0,0,0,68,0,Matches
2336,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,36-279,1988,2.7,178,5,14,103,64,8,178,10,4,40.0,6,60.0,86,381,114,2,2,2,14,12,137,10,Matches
2337,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24-058,2000,17.5,1038,43,292,469,291,18,1038,17,5,29.4,10,58.8,438,2435,1266,33,24,3,17,7,543,64,Matches
2338,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21-324,2003,0.0,7,1,2,4,1,0,7,0,0,,0,,4,7,2,0,0,0,0,0,4,1,Matches
2339,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37-341,1987,10.9,587,45,163,276,149,9,587,3,1,33.3,2,66.7,215,903,371,10,2,1,5,4,267,27,Matches
2340,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-133,1990,5.7,588,20,182,252,157,5,588,2,1,50.0,1,50.0,302,1023,560,10,2,3,2,4,384,26,Matches
2341,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-057,1994,15.2,683,12,88,203,406,84,683,49,20,40.8,25,51.0,428,2824,1299,50,32,18,26,27,493,119,Matches
2342,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-071,2001,15.6,932,38,218,427,292,26,932,19,9,47.4,9,47.4,486,2641,1376,36,26,6,22,14,593,93,Matches
2343,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-263,1996,3.8,339,19,90,150,100,3,339,2,2,100.0,0,0.0,153,694,433,9,4,1,3,2,207,15,Matches
2344,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27-076,1997,6.6,354,4,31,143,182,24,354,9,5,55.6,4,44.4,213,1206,566,16,10,9,11,7,257,72,Matches
2345,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-077,1997,9.9,475,50,200,211,67,6,475,4,2,50.0,2,50.0,213,889,388,4,4,1,6,1,253,3,Matches
2346,Stefano Turati,it ITA,GK,Monza,it Serie A,23-147,2001,19.0,736,642,730,6,0,0,736,0,0,,0,,434,2238,1210,0,0,0,0,0,377,0,Matches
2347,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22-365,2002,6.7,335,16,49,201,89,7,335,16,7,43.8,6,37.5,162,1001,414,13,9,1,12,6,221,26,Matches
2348,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25-210,1999,13.2,867,130,441,375,54,10,867,13,10,76.9,3,23.1,471,1977,825,4,5,1,11,6,526,3,Matches
2349,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21-256,2003,17.5,599,10,63,227,322,69,599,58,26,44.8,27,46.6,367,2086,775,30,19,10,75,47,465,97,Matches
2350,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-063,2002,15.9,1057,42,270,467,330,41,1057,25,10,40.0,12,48.0,575,3156,1789,39,29,8,24,16,636,79,Matches
2351,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23-294,2001,11.0,657,33,197,368,100,5,657,16,8,50.0,5,31.3,369,1593,668,7,8,0,19,16,408,10,Matches
2352,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20-310,2004,7.4,393,22,79,241,76,9,393,14,10,71.4,3,21.4,213,1232,554,14,7,3,3,6,268,10,Matches
2353,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20-320,2004,9.1,462,40,178,200,91,11,462,14,6,42.9,6,42.9,255,1153,490,10,6,0,6,7,270,29,Matches
2354,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36-180,1988,1.0,30,18,27,3,0,0,30,0,0,,0,,13,55,30,0,0,0,0,0,24,0,Matches
2355,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27-265,1997,3.8,172,6,14,63,95,26,172,12,1,8.3,10,83.3,91,261,95,4,3,1,17,13,133,22,Matches
2356,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28-195,1996,9.5,385,7,35,198,159,52,385,12,5,41.7,6,50.0,228,1096,571,19,10,6,25,19,304,65,Matches
2357,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21-231,2003,0.3,23,0,3,8,12,2,23,2,0,0.0,1,50.0,14,68,34,1,0,0,0,0,15,4,Matches
2358,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-095,1998,15.5,1703,75,503,1120,84,13,1703,4,2,50.0,2,50.0,1163,5888,3468,12,20,0,6,3,1337,4,Matches
2359,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,20-145,2004,2.7,163,6,23,68,73,10,163,5,3,60.0,2,40.0,107,551,201,5,2,0,8,3,110,19,Matches
2360,Kacper Urbanski,pl POL,MF,Monza,it Serie A,20-145,2004,1.0,37,2,13,18,6,0,37,1,0,0.0,1,100.0,18,113,50,1,1,0,0,0,20,1,Matches
2361,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,19-080,2005,3.5,175,2,17,85,73,14,175,5,2,40.0,3,60.0,120,564,190,5,6,1,7,11,148,16,Matches
2362,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,24-050,2000,16.1,856,48,249,377,234,28,856,25,7,28.0,15,60.0,402,1979,783,20,15,10,23,16,518,74,Matches
2363,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-016,1999,5.6,327,73,178,135,14,7,327,0,0,,0,,157,594,191,1,0,0,1,0,182,2,Matches
2364,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,30-163,1994,14.9,743,61,234,414,103,11,743,10,5,50.0,3,30.0,325,1375,698,7,6,1,16,6,366,7,Matches
2365,Germán Valera,es ESP,MF,Valencia,es La Liga,22-320,2002,1.6,73,2,9,33,32,4,73,8,3,37.5,3,37.5,46,276,87,1,0,0,5,1,46,10,Matches
2366,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-054,1998,16.5,812,59,240,313,269,13,812,29,5,17.2,20,69.0,397,2097,1138,39,27,3,23,3,411,52,Matches
2367,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-050,1995,15.7,836,109,443,367,31,4,836,5,3,60.0,0,0.0,452,2870,1587,8,2,0,4,1,517,8,Matches
2368,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,28-025,1997,0.1,16,3,7,9,0,0,16,0,0,,0,,13,38,16,0,0,0,0,0,13,0,Matches
2369,Mattia Valoti,it ITA,MF,Monza,it Serie A,31-146,1993,0.4,27,2,12,13,2,0,27,0,0,,0,,7,29,16,0,0,0,0,1,12,0,Matches
2370,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26-192,1998,20.3,1509,52,304,871,345,20,1509,17,9,52.9,7,41.2,849,4718,2246,33,38,3,25,1,1124,43,Matches
2371,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22-304,2002,11.5,690,38,224,304,176,12,690,23,10,43.5,11,47.8,360,1769,833,16,11,4,17,7,390,32,Matches
2372,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26-245,1998,1.1,83,5,26,42,15,1,83,3,1,33.3,1,33.3,57,218,72,1,0,0,0,2,63,1,Matches
2373,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-206,1991,22.0,1930,257,771,1057,109,32,1930,4,3,75.0,1,25.0,1107,5268,2851,8,10,1,3,2,1349,4,Matches
2374,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-223,2001,12.7,918,32,231,478,218,27,918,26,13,50.0,10,38.5,459,2244,1141,30,16,7,24,9,503,63,Matches
2375,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,22-339,2002,1.5,52,46,52,0,0,0,52,0,0,,0,,25,94,55,0,0,0,0,0,19,0,Matches
2376,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,38-019,1987,19.1,369,18,34,161,177,79,368,16,7,43.8,8,50.0,175,814,367,18,6,10,23,9,243,76,Matches
2377,Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,26-178,1998,1.9,119,0,12,43,65,11,119,11,2,18.2,9,81.8,67,467,251,11,6,4,11,2,88,19,Matches
2378,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,26-178,1998,3.4,179,2,14,75,91,12,179,12,6,50.0,5,41.7,109,706,285,9,3,1,11,7,137,24,Matches
2379,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-059,1995,19.0,822,586,810,13,0,0,822,1,1,100.0,0,0.0,474,2416,1494,0,0,0,0,0,481,0,Matches
2380,Devis Vásquez,co COL,GK,Empoli,it Serie A,26-263,1998,21.0,806,647,799,7,1,0,806,1,1,100.0,0,0.0,471,2401,1403,0,0,0,1,0,427,0,Matches
2381,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,26-100,1998,19.5,1232,180,620,542,75,30,1232,5,4,80.0,1,20.0,642,3592,1816,15,12,2,15,4,773,10,Matches
2382,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,28-295,1996,14.0,1018,139,471,508,42,14,1018,6,3,50.0,3,50.0,564,2341,1129,7,9,2,6,1,631,2,Matches
2383,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-172,1998,13.3,959,33,183,571,217,8,958,5,4,80.0,1,20.0,432,1674,851,6,12,1,8,7,578,12,Matches
2384,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,17-348,2007,0.8,20,1,2,1,17,9,20,1,0,0.0,1,100.0,12,79,34,3,0,2,1,1,14,6,Matches
2385,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,22-028,2003,7.6,457,27,131,178,155,7,457,26,10,38.5,12,46.2,193,1151,652,25,21,3,13,6,216,38,Matches
2386,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33-213,1991,11.7,882,26,226,398,261,27,882,18,11,61.1,7,38.9,447,1813,895,17,6,7,13,6,618,91,Matches
2387,Matías Vecino,uy URU,MF,Lazio,it Serie A,33-159,1991,5.4,276,9,53,169,55,18,276,0,0,,0,,142,660,254,1,6,1,5,6,191,7,Matches
2388,Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21-185,2003,2.0,167,2,61,82,27,3,167,5,3,60.0,2,40.0,85,414,141,4,5,1,1,0,110,3,Matches
