Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1494,Noussair Mazraoui,ma MAR,DF,Manchester Utd,eng Premier League,27-077,1997,19.6,28,1.43,24,0,0,1,2,1,1,0.05,1,0,0,0,0,0,Matches
1495,Luca Mazzitelli,it ITA,MF,Como,it Serie A,29-076,1995,3.7,13,3.50,10,0,1,1,0,1,1,0.27,1,0,0,0,0,0,Matches
1496,Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,it Serie A,29-187,1995,4.7,13,2.77,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1497,Samuel Mbangula,be BEL,FW,Juventus,it Serie A,21-014,2004,6.9,17,2.47,14,0,1,0,1,1,4,0.58,2,0,0,0,1,1,Matches
1498,Ethan Mbappé,fr FRA,"MF,FW",Lille,fr Ligue 1,18-032,2006,0.9,6,6.67,5,0,0,1,0,0,1,1.11,0,0,0,1,0,0,Matches
1499,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,26-041,1998,18.2,68,3.74,46,0,12,7,3,0,8,0.44,5,0,1,2,0,0,Matches
1500,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17-006,2008,1.0,1,1.03,1,0,0,0,0,0,1,1.03,1,0,0,0,0,0,Matches
1501,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,25-176,1999,22.9,90,3.92,67,12,8,1,2,0,10,0.44,8,0,2,0,0,0,Matches
1502,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,22-104,2002,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1503,Kasey McAteer,ie IRL,"FW,MF",Leicester City,eng Premier League,23-069,2001,4.3,12,2.80,11,0,0,0,1,0,1,0.23,1,0,0,0,0,0,Matches
1504,Oliver McBurnie,sct SCO,FW,Las Palmas,es La Liga,28-240,1996,8.4,22,2.62,18,0,1,2,1,0,3,0.36,3,0,0,0,0,0,Matches
1505,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,35-058,1989,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1506,John McGinn,sct SCO,"FW,MF",Aston Villa,eng Premier League,30-104,1994,14.1,45,3.18,35,4,0,3,2,1,4,0.28,4,0,0,0,0,0,Matches
1507,Scott McKenna,sct SCO,DF,Las Palmas,es La Liga,28-079,1996,16.1,7,0.44,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1508,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,26-155,1998,11.7,23,1.97,19,0,0,2,2,0,5,0.43,5,0,0,0,0,0,Matches
1509,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,25-340,1999,16.7,8,0.48,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1510,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,25-069,1999,12.7,60,4.74,33,18,4,2,2,1,6,0.47,3,1,1,0,0,1,Matches
1511,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,28-053,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1512,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28-053,1996,17.9,29,1.62,18,0,2,6,2,1,5,0.28,3,0,0,1,1,0,Matches
1513,Jakov Medić,hr CRO,DF,Bochum,de Bundesliga,26-145,1998,11.9,7,0.59,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1514,Facundo Medina,ar ARG,"DF,MF",Lens,fr Ligue 1,25-247,1999,16.6,39,2.34,35,1,0,2,0,1,3,0.18,3,0,0,0,0,0,Matches
1515,Ben Mee,eng ENG,DF,Brentford,eng Premier League,35-131,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1516,Jayden Meghoma,eng ENG,DF,Brentford,eng Premier League,18-216,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1517,Henrik Meister,dk DEN,FW,Rennes,fr Ligue 1,21-074,2003,0.7,3,4.29,3,0,0,0,0,0,1,1.43,1,0,0,0,0,0,Matches
1518,Bamo Meïté,ci CIV,"DF,MF",Marseille,fr Ligue 1,23-058,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1519,Mohamed Meité,fr FRA,"FW,DF",Rennes,fr Ligue 1,17-111,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1520,Mateo Mejía,es ESP,FW,Sevilla,es La Liga,21-305,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1521,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,27-270,1997,13.5,45,3.32,21,10,4,3,5,2,8,0.59,3,1,0,0,2,2,Matches
1522,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,25-347,1999,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
1523,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22-225,2002,10.0,39,3.89,31,1,3,3,0,1,3,0.30,3,0,0,0,0,0,Matches
1524,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,28-023,1997,13.3,35,2.63,27,5,1,0,2,0,1,0.08,1,0,0,0,0,0,Matches
1525,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,20-248,2004,6.0,6,1.01,5,0,0,0,1,0,1,0.17,1,0,0,0,0,0,Matches
1526,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,29-236,1995,9.2,2,0.22,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1527,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,32-221,1992,1.2,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1528,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,26-196,1998,13.3,31,2.33,28,1,0,0,0,2,3,0.23,3,0,0,0,0,0,Matches
1529,Alex Meret,it ITA,GK,Napoli,it Serie A,27-314,1997,18.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1530,Mikel Merino,es ESP,MF,Arsenal,eng Premier League,28-222,1996,8.4,23,2.72,19,0,0,3,1,0,3,0.36,3,0,0,0,0,0,Matches
1531,Quentin Merlin,fr FRA,"DF,MF",Marseille,fr Ligue 1,22-259,2002,9.1,30,3.30,19,7,1,2,1,0,5,0.55,4,0,0,1,0,0,Matches
1532,Víctor Meseguer,es ESP,MF,Valladolid,es La Liga,25-235,1999,4.6,8,1.72,5,0,0,2,1,0,1,0.22,1,0,0,0,0,0,Matches
1533,Rafik Messali,fr FRA,"DF,MF",Toulouse,fr Ligue 1,21-277,2003,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1534,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33-262,1991,3.4,14,4.06,6,0,2,2,4,0,1,0.29,0,0,0,1,0,0,Matches
1535,Connor Metcalfe,au AUS,MF,St. Pauli,de Bundesliga,25-086,1999,2.5,5,1.98,1,2,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1536,Karol Mets,ee EST,DF,St. Pauli,de Bundesliga,31-259,1993,10.0,9,0.90,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1537,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,33-140,1991,9.1,16,1.76,14,0,1,1,0,0,4,0.44,2,0,1,1,0,0,Matches
1538,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,33-292,1991,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1539,Lucas Michal,fr FRA,"FW,MF",Monaco,fr Ligue 1,19-223,2005,0.7,4,5.45,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1540,Florian Micheler,at AUT,MF,Hoffenheim,de Bundesliga,19-258,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1541,Miguel,es ESP,FW,Leganés,es La Liga,25-149,1999,15.0,20,1.33,9,0,2,3,5,1,6,0.40,5,0,1,0,0,0,Matches
1542,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,24-363,2000,13.8,44,3.19,34,4,2,2,2,0,5,0.36,3,2,0,0,0,0,Matches
1543,Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,24-091,2000,8.1,22,2.73,17,0,1,2,2,0,3,0.37,1,0,1,0,1,0,Matches
1544,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,fr Ligue 1,21-236,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1545,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,27-110,1997,22.0,12,0.55,8,0,0,3,0,1,2,0.09,2,0,0,0,0,0,Matches
1546,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,18-274,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1547,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,27-345,1997,21.0,6,0.29,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1548,Éder Militão,br BRA,DF,Real Madrid,es La Liga,27-012,1998,10.4,12,1.15,9,0,0,2,0,1,1,0.10,1,0,0,0,0,0,Matches
1549,Luis Milla,es ESP,MF,Getafe,es La Liga,30-115,1994,20.7,86,4.15,52,25,4,2,3,0,4,0.19,2,2,0,0,0,0,Matches
1550,Pere Milla,es ESP,"MF,FW",Espanyol,es La Liga,32-129,1992,2.5,5,1.99,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1551,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22-197,2002,12.9,49,3.78,35,1,5,6,2,0,7,0.54,5,0,1,1,0,0,Matches
1552,James Milner,eng ENG,MF,Brighton,eng Premier League,39-026,1986,1.9,8,4.26,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1553,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,28-076,1996,17.3,21,1.22,20,0,0,0,1,0,2,0.12,2,0,0,0,0,0,Matches
1554,Yerry Mina,co COL,DF,Cagliari,it Serie A,30-129,1994,16.1,14,0.87,11,0,0,3,0,0,1,0.06,0,0,0,1,0,0,Matches
1555,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,30-014,1995,12.5,45,3.59,35,0,5,4,0,1,1,0.08,1,0,0,0,0,0,Matches
1556,Lucas Mincarelli,fr FRA,DF,Montpellier,fr Ligue 1,21-025,2004,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1557,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,31-323,1993,5.2,9,1.73,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1558,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25-262,1999,16.6,52,3.12,42,3,2,1,2,2,11,0.66,7,1,2,0,1,0,Matches
1559,Kim Minsu,kr KOR,"MF,FW",Girona,es La Liga,19-011,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1560,Yankuba Minteh,gm GAM,"FW,MF",Brighton,eng Premier League,20-192,2004,8.3,26,3.13,13,5,6,1,1,0,5,0.60,2,0,2,1,0,0,Matches
1561,Bojan Miovski,mk MKD,FW,Girona,es La Liga,25-220,1999,7.1,7,0.99,3,0,0,2,1,1,4,0.56,2,0,0,1,1,0,Matches
1562,Rafa Mir,es ESP,"MF,FW",Valencia,es La Liga,27-226,1997,3.3,1,0.30,0,0,0,1,0,0,1,0.30,0,0,0,1,0,0,Matches
1563,Juan Miranda,es ESP,DF,Bologna,it Serie A,25-011,2000,13.3,51,3.84,29,16,1,3,1,1,6,0.45,5,1,0,0,0,0,Matches
1564,Fabio Miretti,it ITA,"MF,FW",Genoa,it Serie A,21-180,2003,11.5,33,2.86,18,7,2,3,3,0,5,0.43,3,2,0,0,0,0,Matches
1565,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,25-151,1999,22.3,49,2.20,45,1,0,2,1,0,4,0.18,4,0,0,0,0,0,Matches
1566,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,27-255,1997,20.5,71,3.46,59,0,4,3,4,1,8,0.39,7,0,0,0,1,0,Matches
1567,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,27-318,1997,14.5,57,3.93,51,5,1,0,0,0,9,0.62,9,0,0,0,0,0,Matches
1568,Koji Miyoshi,jp JPN,"MF,FW",Bochum,de Bundesliga,27-310,1997,4.5,8,1.77,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1569,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-009,1989,16.3,58,3.56,58,0,0,0,0,0,7,0.43,7,0,0,0,0,0,Matches
1570,Jakub Moder,pl POL,MF,Brighton,eng Premier League,25-298,1999,0.1,4,32.73,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1571,Rui Modesto,ao ANG,DF,Udinese,it Serie A,25-115,1999,2.6,4,1.55,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1572,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,39-143,1985,9.6,55,5.72,33,20,0,2,0,0,8,0.83,6,2,0,0,0,0,Matches
1573,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,,,3.9,13,3.34,9,0,1,0,3,0,0,0.00,0,0,0,0,0,0,Matches
1574,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27-063,1997,6.1,7,1.16,4,0,1,1,1,0,1,0.17,0,0,0,0,1,0,Matches
1575,Johan Mojica,co COL,DF,Mallorca,es La Liga,32-162,1992,17.5,43,2.46,35,2,2,3,1,0,3,0.17,3,0,0,0,0,0,Matches
1576,David Mokwa,fr FRA,FW,Hoffenheim,de Bundesliga,20-272,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1577,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,es La Liga,21-122,2003,16.9,71,4.21,49,0,12,5,4,1,5,0.30,2,0,1,1,1,0,Matches
1578,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,26-299,1998,11.2,30,2.68,21,5,2,1,0,1,4,0.36,4,0,0,0,0,0,Matches
1579,Florent Mollet,fr FRA,"MF,FW",Nantes,fr Ligue 1,33-072,1991,2.6,10,3.85,5,3,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1580,Jon Moncayola,es ESP,"MF,FW",Osasuna,es La Liga,26-262,1998,13.7,39,2.84,25,13,0,0,0,1,2,0.15,2,0,0,0,0,0,Matches
1581,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,es La Liga,28-029,1997,1.3,2,1.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1582,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,28-345,1996,21.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1583,Mikey Moore,eng ENG,"FW,MF",Tottenham,eng Premier League,17-172,2007,1.6,8,5.14,4,2,0,1,1,0,2,1.29,1,0,0,1,0,0,Matches
1584,Álvaro Morata,es ESP,"FW,MF",Milan,it Serie A,32-099,1992,12.2,21,1.72,16,0,1,1,2,1,3,0.25,2,0,0,1,0,0,Matches
1585,Morato,br BRA,DF,Nott'ham Forest,eng Premier League,23-214,2001,4.9,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1586,Diego Moreira,pt POR,"DF,MF",Strasbourg,fr Ligue 1,20-177,2004,16.1,32,1.98,20,4,5,0,2,1,5,0.31,4,0,0,0,1,0,Matches
1587,Alberto Moreno,es ESP,DF,Como,it Serie A,32-209,1992,14.9,26,1.74,24,2,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
1588,Álex Moreno,es ESP,DF,Nott'ham Forest,eng Premier League,31-236,1993,9.0,11,1.22,10,1,0,0,0,0,2,0.22,2,0,0,0,0,0,Matches
1589,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,32-298,1992,6.0,31,5.18,24,0,2,3,1,1,4,0.67,2,0,0,1,1,0,Matches
1590,Matias Moreno,ar ARG,DF,Fiorentina,it Serie A,21-128,2003,0.6,3,4.66,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1591,Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,28-057,1996,12.2,30,2.47,25,1,1,1,1,1,2,0.16,1,1,0,0,0,0,Matches
1592,Mateu Morey,es ESP,DF,Mallorca,es La Liga,24-334,2000,3.5,7,2.03,5,0,1,0,1,0,1,0.29,1,0,0,0,0,0,Matches
1593,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,22-011,2003,12.0,32,2.67,27,0,1,1,1,2,2,0.17,2,0,0,0,0,0,Matches
1594,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,26-018,1999,11.5,27,2.36,24,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1595,Nikola Moro,hr CRO,MF,Bologna,it Serie A,26-324,1998,8.9,37,4.15,25,7,1,2,0,2,5,0.56,2,0,0,2,0,1,Matches
1596,Raúl Moro,es ESP,"FW,MF",Valladolid,es La Liga,22-056,2002,14.5,57,3.93,34,8,11,0,3,1,4,0.28,2,0,1,0,1,0,Matches
1597,Sam Morsy,eg EGY,MF,Ipswich Town,eng Premier League,33-142,1991,20.1,28,1.39,25,3,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
1598,Gabriel Moscardo,br BRA,MF,Reims,fr Ligue 1,19-124,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1599,Cristhian Mosquera,es ESP,DF,Valencia,es La Liga,20-217,2004,19.9,4,0.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1600,Daniel Mosquera,co COL,"FW,MF",Hellas Verona,it Serie A,25-102,1999,7.0,22,3.15,17,0,0,4,1,0,2,0.29,2,0,0,0,0,0,Matches
1601,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,23-273,2001,4.9,5,1.02,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1602,Dany Mota,pt POR,"MF,FW",Monza,it Serie A,26-273,1998,11.8,29,2.47,23,0,1,3,2,0,1,0.09,1,0,0,0,0,0,Matches
1603,Yael Mouanga,fr FRA,DF,Montpellier,fr Ligue 1,19-191,2005,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1604,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,23-296,2001,5.5,7,1.27,5,0,1,1,0,0,1,0.18,1,0,0,0,0,0,Matches
1605,Youssoufa Moukoko,de GER,"FW,MF",Nice,fr Ligue 1,20-071,2004,2.3,6,2.63,5,0,0,1,0,0,1,0.44,1,0,0,0,0,0,Matches
1606,Steve Mounié,bj BEN,"FW,MF",Augsburg,de Bundesliga,30-123,1994,2.6,5,1.93,0,0,1,4,0,0,0,0.00,0,0,0,0,0,0,Matches
1607,Mason Mount,eng ENG,"MF,FW",Manchester Utd,eng Premier League,26-020,1999,2.7,8,2.91,5,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1608,Santiago Mouriño,uy URU,DF,Alavés,es La Liga,22-352,2002,7.0,4,0.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1609,Louis Mouton,fr FRA,MF,Saint-Étienne,fr Ligue 1,22-241,2002,8.3,18,2.17,12,3,2,0,0,1,2,0.24,2,0,0,0,0,0,Matches
1610,Divin Mubama,eng ENG,FW,Manchester City,eng Premier League,20-097,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1611,Mykhailo Mudryk,ua UKR,FW,Chelsea,eng Premier League,24-025,2001,1.7,6,3.60,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1612,Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,20-061,2004,7.1,10,1.41,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1613,Nordi Mukiele,fr FRA,DF,Leverkusen,de Bundesliga,27-090,1997,4.4,7,1.59,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1614,Florian Müller,de GER,GK,Freiburg,de Bundesliga,27-078,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1615,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,33-321,1991,19.0,2,0.11,1,1,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
1616,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,35-139,1989,7.8,40,5.12,36,1,2,1,0,0,7,0.90,6,0,1,0,0,0,Matches
1617,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,26-238,1998,18.0,7,0.39,7,0,0,0,0,0,3,0.17,3,0,0,0,0,0,Matches
1618,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,28-222,1996,17.8,40,2.25,31,0,2,3,3,1,4,0.22,3,0,0,1,0,0,Matches
1619,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,23-271,2001,7.3,9,1.24,6,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1620,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,27-167,1997,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1621,Álex Muñoz,es ESP,DF,Las Palmas,es La Liga,30-184,1994,10.9,9,0.82,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1622,Daniel Muñoz,co COL,DF,Crystal Palace,eng Premier League,28-249,1996,21.0,52,2.47,40,2,1,5,1,3,4,0.19,3,0,0,1,0,0,Matches
1623,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,22-086,2002,3.1,4,1.29,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1624,Javier Muñoz,es ESP,"MF,DF",Las Palmas,es La Liga,29-337,1995,16.0,27,1.69,23,1,1,0,1,1,4,0.25,4,0,0,0,0,0,Matches
1625,Arijanet Muric,xk KVX,GK,Ipswich Town,eng Premier League,26-084,1998,17.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1626,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,22-210,2002,21.7,27,1.24,17,5,0,2,1,2,1,0.05,1,0,0,0,0,0,Matches
1627,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,30-281,1994,12.3,28,2.27,20,0,1,4,3,0,4,0.32,4,0,0,0,0,0,Matches
1628,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,29-341,1995,13.9,48,3.45,38,4,1,1,2,2,9,0.65,9,0,0,0,0,0,Matches
1629,Bob Murphy Omoregbe,it ITA,MF,Milan,it Serie A,21-086,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1630,Yunus Musah,us USA,"MF,FW",Milan,it Serie A,22-062,2002,9.2,27,2.93,21,0,2,3,1,0,3,0.33,3,0,0,0,0,0,Matches
1631,Jamal Musiala,de GER,MF,Bayern Munich,de Bundesliga,21-339,2003,12.4,66,5.33,41,1,14,2,6,2,4,0.32,2,0,1,0,0,1,Matches
1632,Florent Muslija,xk KVX,"FW,MF",Freiburg,de Bundesliga,26-208,1998,1.9,7,3.77,6,1,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
1633,Juan Musso,ar ARG,GK,Atalanta,it Serie A,30-269,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1634,Juan Musso,ar ARG,GK,Atlético Madrid,es La Liga,30-269,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1635,Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,it Serie A,22-025,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1636,Junior Mwanga,fr FRA,MF,Strasbourg,fr Ligue 1,21-264,2003,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1637,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,31-001,1994,18.7,48,2.57,39,6,0,1,1,1,8,0.43,7,1,0,0,0,0,Matches
1638,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,25-246,1999,19.3,22,1.14,21,0,0,1,0,0,1,0.05,0,0,0,1,0,0,Matches
1639,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,27-255,1997,11.3,19,1.68,15,1,1,1,1,0,6,0.53,5,0,0,0,1,0,Matches
1640,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,25-163,1999,22.0,19,0.86,17,0,0,2,0,0,2,0.09,1,0,0,1,0,0,Matches
1641,Loïc N'Gatta,fr FRA,DF,Auxerre,fr Ligue 1,21-050,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1642,Nathan N'Goumou,fr FRA,FW,Gladbach,de Bundesliga,24-322,2000,3.3,10,3.05,5,0,2,2,1,0,0,0.00,0,0,0,0,0,0,Matches
1643,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,fr Ligue 1,16-153,2008,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1644,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,25-296,1999,8.0,4,0.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1645,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,25-332,1999,10.6,8,0.75,5,0,0,0,1,2,3,0.28,2,0,0,0,1,0,Matches
1646,Bilal Nadir,fr FRA,"MF,DF",Marseille,fr Ligue 1,21-063,2003,1.6,5,3.12,3,1,0,0,1,0,1,0.62,0,0,0,0,1,0,Matches
1647,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,19-216,2005,4.7,10,2.12,6,1,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1648,Keito Nakamura,jp JPN,FW,Reims,fr Ligue 1,24-186,2000,16.6,31,1.87,23,1,2,5,0,0,5,0.30,2,0,1,2,0,0,Matches
1649,Sebastian Nanasi,se SWE,"FW,MF",Strasbourg,fr Ligue 1,22-259,2002,15.1,46,3.05,34,9,1,1,1,0,11,0.73,8,2,0,1,0,0,Matches
1650,Yael Nandjou,fr FRA,DF,Nice,fr Ligue 1,19-208,2005,1.7,4,2.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1651,Matija Nastasić,rs SRB,DF,Leganés,es La Liga,31-308,1993,14.4,3,0.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1652,Natan,br BRA,DF,Betis,es La Liga,23-359,2001,11.6,4,0.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1653,Pau Navarro,es ESP,DF,Villarreal,es La Liga,19-280,2005,3.8,2,0.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1654,Roberto Navarro,es ESP,"MF,FW",Mallorca,es La Liga,22-293,2002,11.2,31,2.77,26,0,2,1,2,0,1,0.09,1,0,0,0,0,0,Matches
